Infect probabilities forecasted using arima model,
21690,1132.629815
21691,1593.439487
21692,1633.954993
21693,879.3443222
21694,1502.570299
21695,1387.258443
21696,1046.681901
21697,1635.300188
21698,1292.098726
21699,1537.559842
21700,1031.344646
21701,678.9349577
21702,1182.329704
21703,696.1091323
21704,765.766964
21705,1680.680049
21706,1295.683115
21707,1347.819151
21708,1664.54002
21709,1633.968869
21710,709.3288837
21711,1244.5247
21712,952.1168838
21713,1768.111525
21714,1511.131909
21715,872.9895042
21716,834.9559427
21717,1769.667915
21718,1707.607012
21719,1103.472668
21720,1286.821314
21721,1780.488487
21722,1427.524548
21723,1359.070405
21724,1565.646309
21725,1465.444065
21726,1432.434044
21727,891.9484816
21728,1675.294051
21729,889.5020188
21730,1426.259593
21731,1506.956355
21732,1034.359237
21733,798.1316549
21734,1319.399799
21735,785.4605733
21736,1692.536089
21737,1161.224993
21738,1086.798948
21739,1162.06405
21740,1355.441133
21741,1592.677293
21742,1085.898223
21743,1119.026806
21744,1180.720431
21745,1747.147446
21746,1147.40801
21747,1447.693664
21748,1580.935687
21749,667.5123665
21750,910.906947
21751,1028.910876
21752,756.0922363
21753,932.6106207
21754,1720.777343
21755,1427.482301
21756,1371.123812
21757,898.8760216
21758,711.9042559
21759,957.8903176
21760,798.6209674
21761,986.1547749
21762,992.9422332
21763,1314.59481
21764,816.6296867
21765,1783.821088
21766,731.8451459
21767,810.9590317
21768,1552.704329
21769,784.1520049
21770,1298.611304
21771,1309.419543
21772,1471.834452
21773,795.9556848
21774,1583.550132
21775,1327.399726
21776,670.5111851
21777,646.4495786
21778,1147.388448
21779,1585.175676
21780,779.6251946
21781,1446.7797
21782,1615.549692
21783,1679.656457
21784,973.4201315
21785,1671.712632
21786,1642.700134
21787,594.6849851
21788,1039.592957
21789,1429.183545
21790,1108.564688
21791,951.4130694
21792,1436.461837
21793,1745.187829
21794,661.6669217
21795,1410.333711
21796,730.1527871
21797,659.5111673
21798,1692.346392
21799,1787.383401
21800,990.5256718
21801,760.8292023
21802,1115.018684
21803,1778.922769
21804,1648.61503
21805,1559.644046
21806,1781.785215
21807,733.345231
21808,1504.552961
21809,1059.030705
21810,1100.836406
21811,792.8995052
21812,1250.339497
21813,981.8713734
21814,1603.132578
21815,718.4052499
21816,1408.673542
21817,653.4488664
21818,986.4910658
21819,747.4534823
21820,1431.636432
21821,1584.911978
21822,853.6538857
21823,627.3353893
21824,1588.057845
21825,1413.834369
21826,1583.539674
21827,938.1280041
21828,1576.19918
21829,763.1649339
21830,641.4822272
21831,703.6114153
21832,1503.412639
21833,1307.548334
21834,1740.560637
21835,1173.344539
21836,1481.808581
21837,1097.736973
21838,996.4719121
21839,1179.724184
21840,858.1293001
21841,1012.468295
21842,1193.183717
21843,1277.860211
21844,664.4709103
21845,772.5233842
21846,707.7441255
21847,1618.418856
21848,1220.084226
21849,1316.792294
21850,1131.439046
21851,1555.276572
21852,633.8954684
21853,794.8811895
21854,1548.979982
21855,1257.081021
21856,1777.974473
21857,901.7081414
21858,1235.510807
21859,650.0191473
21860,852.0410789
21861,1508.415777
21862,1104.88336
21863,1331.304342
21864,727.6750301
21865,676.8288501
21866,1481.711617
21867,1049.143119
21868,1038.117643
21869,778.9976431
21870,1336.257278
21871,1110.50116
21872,1582.778295
21873,1564.309177
21874,887.8283849
21875,1699.538888
21876,1193.613382
21877,803.7840332
21878,1733.347698
21879,894.6122036
21880,1514.239517
21881,950.7646486
21882,1622.287138
21883,776.76892
21884,901.4356428
21885,1221.635451
21886,852.5216664
21887,1537.180567
21888,1037.415556
21889,1311.30462
21890,1617.135393
21891,1472.974051
21892,1451.214733
21893,1236.35536
21894,1241.943095
21895,1196.231585
21896,656.1530281
21897,1664.987956
21898,974.115162
21899,1768.943223
21900,1306.253108
21901,1340.34421
21902,913.406703
21903,970.417371
21904,1063.478572
21905,650.2670129
21906,1674.816062
21907,840.5398511
21908,1377.167666
21909,1086.013289
21910,592.5939968
21911,1023.075887
21912,659.9474825
21913,1567.072779
21914,1536.049318
21915,1714.066877
21916,965.2376776
21917,1036.761902
21918,1721.874753
21919,1745.07518
21920,1422.174429
21921,1304.467951
21922,796.2536849
21923,970.0749233
21924,1460.139653
21925,1347.828555
21926,1270.893113
21927,994.6623938
21928,884.2055985
21929,843.0356778
21930,1257.90456
21931,716.1457911
21932,1075.258076
21933,702.8163564
21934,1162.487806
21935,894.3609209
21936,1130.955677
21937,1635.962551
21938,1500.481147
21939,1645.041139
21940,1635.427296
21941,996.1686878
21942,1273.661153
21943,1243.411174
21944,1503.624676
21945,1659.724368
21946,1486.819716
21947,1290.383377
21948,1627.601337
21949,1493.873967
21950,843.4733874
21951,1747.4181
21952,884.0861611
21953,1483.792553
21954,1543.088159
21955,927.4588976
21956,1380.642972
21957,1202.241382
21958,1225.558915
21959,881.7091768
21960,1182.885003
21961,601.3610377
21962,1759.975052
21963,1766.787225
21964,731.6056316
21965,1073.519269
21966,1760.434494
21967,643.5068651
21968,1192.702653
21969,1339.109898
21970,1120.311728
21971,1391.787048
21972,1100.908536
21973,1613.048896
21974,704.0319774
21975,1177.256135
21976,1367.210311
21977,1659.814685
21978,667.7956722
21979,1038.54526
21980,1397.496726
21981,640.0395318
21982,1680.053646
21983,1672.836981
21984,725.1294177
21985,1767.563808
21986,644.7069502
21987,883.0885025
21988,670.9469019
21989,1041.690356
21990,1475.181507
21991,975.4945031
21992,1670.501421
21993,1197.619687
21994,1737.118339
21995,1109.819982
21996,1201.570776
21997,1116.125016
21998,753.0799147
21999,1156.192614
22000,716.2563161
22001,714.9118835
22002,1507.744522
22003,635.9845763
22004,837.1714318
22005,860.9414212
22006,930.4266428
22007,877.6277072
22008,1283.036329
22009,681.9214577
22010,601.4638
22011,1285.159947
22012,674.4024483
22013,594.6975465
22014,1112.81672
22015,1779.581109
22016,1007.953189
22017,943.6466148
22018,1771.482018
22019,1735.515187
22020,817.5902916
22021,664.4678101
22022,1497.772782
22023,1254.32733
22024,706.6157336
22025,1367.779837
22026,1687.440367
22027,879.2667904
22028,956.5373065
22029,1317.322441
22030,1680.858472
22031,1423.02814
22032,1760.373714
22033,1373.738767
22034,986.0679162
22035,1304.855394
22036,1603.410481
22037,1478.279173
22038,1042.212536
22039,1749.594371
22040,1003.745191
22041,1030.974339
22042,787.8865728
22043,730.4657474
22044,731.4140335
22045,792.5850564
22046,1445.797352
22047,677.9841834
22048,1530.451034
22049,1466.229488
22050,1311.418367
22051,1625.586141
22052,1138.834131
22053,1756.565515
22054,1666.780438
22055,1302.770862
22056,1266.700257
22057,644.8714334
22058,1280.144343
22059,1353.990964
22060,1688.861054
22061,945.3152989
22062,1736.460828
22063,1754.385817
22064,1667.225593
22065,1722.170873
22066,961.5541991
22067,580.6861693
22068,820.9285727
22069,944.1786675
22070,1122.576109
22071,635.3915334
22072,1529.38197
22073,938.1548195
22074,1494.618572
22075,975.6212242
22076,1775.540214
22077,888.4212057
22078,1602.757484
22079,1404.150315
22080,1767.636651
22081,1291.766287
22082,1075.178131
22083,1745.601278
22084,1172.373542
22085,1205.127802
22086,1295.188751
22087,657.7092123
22088,755.3770104
22089,913.6697899
22090,1672.59791
22091,1733.150313
22092,1683.410626
22093,678.6032118
22094,1229.319894
22095,683.2562048
22096,1092.145336
22097,703.2503737
22098,1669.315935
22099,1396.428311
22100,1369.521918
22101,1354.76764
22102,1759.048298
22103,1656.331962
22104,942.2002411
22105,1279.420733
22106,1111.179934
22107,1718.762855
22108,757.4336675
22109,1052.536401
22110,1569.953246
22111,1167.752642
22112,601.4899902
22113,1354.622602
22114,1305.68146
22115,912.4103674
22116,1266.498096
22117,1191.994844
22118,1130.013146
22119,1220.637289
22120,1580.829987
22121,1643.765099
22122,1078.177344
22123,678.1998021
22124,725.4637471
22125,1520.972412
22126,759.6645663
22127,695.7550421
22128,1146.221935
22129,1154.418202
22130,1323.262617
22131,1078.249032
22132,1571.104491
22133,775.5191607
22134,1228.151863
22135,1742.868037
22136,1061.07433
22137,1359.225854
22138,638.3737906
22139,1217.584838
22140,1239.033998
22141,657.764002
22142,914.2021198
22143,1464.496565
22144,892.2138213
22145,657.2577606
22146,758.6179828
22147,1187.895287
22148,1481.149198
22149,1089.891961
22150,1322.690112
22151,1180.94627
22152,1218.716981
22153,1624.669908
22154,1079.299495
22155,1330.857734
22156,1499.184416
22157,716.3313752
22158,1452.858709
22159,1229.920255
22160,1275.750867
22161,734.161044
22162,1159.495133
22163,1651.165512
22164,1760.219824
22165,705.7765013
22166,1482.019976
22167,1235.230486
22168,634.4683274
22169,990.1724044
22170,1762.392664
22171,1012.468295
22172,773.5620172
22173,1367.552709
22174,666.1146559
22175,1310.079348
22176,854.4331959
22177,1378.705466
22178,759.1457333
22179,1004.713266
22180,1577.138876
22181,1505.510611
22182,1130.909898
22183,1589.107473
22184,817.5847401
22185,770.4432476
22186,1022.954205
22187,990.2718069
22188,1477.733544
22189,686.307974
22190,754.2505471
22191,671.4784005
22192,1428.473318
22193,1370.595658
22194,1275.108976
22195,1636.162836
22196,1004.259727
22197,1483.513558
22198,1628.58183
22199,785.8951132
22200,1272.524528
22201,971.2594442
22202,1649.128348
22203,1779.44904
22204,714.8681433
22205,1630.916587
22206,1021.008582
22207,1617.434759
22208,713.3918661
22209,1273.803888
22210,1143.825757
22211,1395.143646
22212,927.0091908
22213,1491.98282
22214,1132.37608
22215,1528.670852
22216,1222.617132
22217,954.4735978
22218,1674.723493
22219,777.5663286
22220,910.8316699
22221,740.2776524
22222,814.5289535
22223,1737.046221
22224,740.299686
22225,1652.90982
22226,1281.502402
22227,1724.943878
22228,1115.79207
22229,869.9377146
22230,1264.845241
22231,1092.071905
22232,846.620869
22233,633.8225253
22234,1464.952861
22235,1167.608124
22236,951.4507367
22237,1769.860418
22238,1167.875034
22239,713.1689406
22240,1461.133
22241,621.8633018
22242,902.3312712
22243,920.4719554
22244,1294.95137
22245,859.2285252
22246,856.4520899
22247,952.4775354
22248,1398.655382
22249,927.7017326
22250,1764.846687
22251,621.9658765
22252,579.6254888
22253,1656.520117
22254,726.4237979
22255,1055.667093
22256,1056.869429
22257,1135.531644
22258,763.2932014
22259,1392.763057
22260,1122.996684
22261,972.7238279
22262,696.5761406
22263,905.7777995
22264,1649.21035
22265,1087.49478
22266,887.6758731
22267,1183.244551
22268,1261.129895
22269,630.2947861
22270,1666.499022
22271,1223.262509
22272,1748.078118
22273,1121.866031
22274,839.1482876
22275,650.8675686
22276,1522.626164
22277,894.5161217
22278,952.0239057
22279,1517.378723
22280,883.4745778
22281,1276.014342
22282,1017.482185
22283,1737.838966
22284,770.8684303
22285,928.2364626
22286,1148.808731
22287,699.1787399
22288,1681.150059
22289,1420.357929
22290,1402.694113
22291,890.2738701
22292,1045.960476
22293,1277.197831
22294,659.7437382
22295,1630.592328
22296,1234.632326
22297,1279.685071
22298,760.6940349
22299,1715.98675
22300,997.4402357
22301,604.4606361
22302,1676.538017
22303,1228.639638
22304,1211.225109
22305,770.2758397
22306,783.6514248
22307,1440.846358
22308,1073.406785
22309,1572.348451
22310,667.2782862
22311,1264.626998
22312,1510.215363
22313,1285.762353
22314,890.1708911
22315,1019.43589
22316,844.6060428
22317,1599.79435
22318,1647.734578
22319,875.2552582
22320,1173.120693
22321,1705.340474
22322,1728.880312
22323,632.0504981
22324,1259.614307
22325,805.0595835
22326,1649.359515
22327,1456.484976
22328,1005.24613
22329,795.3869414
22330,1191.20163
22331,1320.904412
22332,1520.693586
22333,919.4383079
22334,1662.659267
22335,854.5231805
22336,1474.530726
22337,1791.339111
22338,1566.270466
22339,1739.187579
22340,843.8364128
22341,1439.333305
22342,1429.315064
22343,1371.927056
22344,1003.87743
22345,1178.387539
22346,982.7800624
22347,925.9760871
22348,1264.692091
22349,1741.125757
22350,1094.303276
22351,1658.958973
22352,989.2475266
22353,1164.655934
22354,1021.247652
22355,1361.475127
22356,589.4810641
22357,1714.407911
22358,1311.418367
22359,1065.80209
22360,845.5878647
22361,1752.02914
22362,1203.615739
22363,1484.661596
22364,896.7245745
22365,948.4360911
22366,657.8611104
22367,1438.029586
22368,956.8382859
22369,1433.094897
22370,594.4887664
22371,1216.43135
22372,1738.411178
22373,797.9974486
22374,1363.43414
22375,1127.080936
22376,1547.484967
22377,854.8056937
22378,982.3945476
22379,1249.066663
22380,908.0227773
22381,1541.523043
22382,965.4318341
22383,1062.681495
22384,612.4003647
22385,1675.410618
22386,1536.79813
22387,601.9122104
22388,1417.609404
22389,606.57685
22390,1179.316866
22391,678.7145497
22392,1036.714195
22393,1395.34796
22394,1010.805149
22395,834.0513948
22396,806.1758496
22397,1056.190105
22398,819.1090815
22399,1250.595631
22400,1716.355545
22401,1737.167721
22402,1371.024454
22403,1287.505712
22404,994.3326683
22405,1325.179424
22406,1313.656384
22407,880.0616699
22408,1001.280908
22409,1512.692739
22410,986.8140011
22411,1229.443481
22412,821.4518982
22413,1223.032619
22414,1242.239238
22415,1026.131918
22416,1650.760065
22417,826.8039407
22418,1017.511933
22419,635.853111
22420,1511.876983
22421,1525.309121
22422,1033.792429
22423,1346.984288
22424,852.1030866
22425,954.0248563
22426,1248.250298
22427,873.158292
22428,856.0534157
22429,1655.612804
22430,1714.803851
22431,860.1689598
22432,1367.345818
22433,1554.346625
22434,827.1146669
22435,741.2011995
22436,1385.490317
22437,1245.785125
22438,1057.306441
22439,1757.55081
22440,1359.441208
22441,1034.061111
22442,1003.595797
22443,1573.229922
22444,1646.840352
22445,1282.038836
22446,823.8417044
22447,1034.698336
22448,1514.888248
22449,1501.587573
22450,986.7589002
22451,680.4860306
22452,1605.505634
22453,763.710252
22454,1219.142477
22455,840.6638857
22456,1681.465943
22457,1158.654716
22458,1398.113145
22459,886.4756548
22460,657.9312824
22461,1457.641124
22462,820.4451999
22463,1762.395824
22464,1167.892605
22465,682.3890386
22466,1190.646341
22467,1771.926475
22468,1235.169495
22469,1074.686914
22470,1150.19392
22471,1789.214198
22472,821.6869044
22473,1571.919166
22474,1797.818374
22475,1243.720393
22476,1611.131254
22477,1300.85493
22478,1236.560816
22479,1401.188419
22480,1749.89366
22481,1174.876835
22482,1214.335093
22483,1548.969261
22484,1375.291005
22485,811.2393424
22486,1666.089336
22487,860.8218402
22488,1175.572955
22489,1464.637084
22490,701.8361103
22491,1193.343221
22492,1226.09541
22493,1683.378325
22494,1010.636754
22495,1538.354079
22496,1562.621425
22497,698.3924514
22498,934.3203181
22499,1358.170448
22500,734.0421596
22501,617.5111061
22502,1585.949577
22503,1710.647671
22504,926.5894312
22505,769.6425849
22506,1370.767056
22507,1005.410996
22508,1796.436908
22509,1002.82204
22510,1436.762221
22511,610.5434481
